301.8999939,2018-01-31T15:25:20.302,284
301.8999939,2018-01-31T15:25:20.343,285
301.8999939,2018-01-31T15:25:20.385,286
301.8000183,2018-01-31T15:25:20.426,287
301.7000122,2018-01-31T15:25:20.467,288
301.7000122,2018-01-31T15:25:20.508,289
301.7000122,2018-01-31T15:25:20.550,290
301.7000122,2018-01-31T15:25:20.591,291
301.7000122,2018-01-31T15:25:20.632,292
301.7000122,2018-01-31T15:25:20.673,293
301.7000122,2018-01-31T15:25:20.714,294
301.7000122,2018-01-31T15:25:20.756,295
301.8000183,2018-01-31T15:25:20.797,296
301.8999939,2018-01-31T15:25:20.838,297
301.8000183,2018-01-31T15:25:20.880,298
301.7000122,2018-01-31T15:25:20.921,299
301.6000061,2018-01-31T15:25:20.962,300
301.3000183,2018-01-31T15:25:21.003,301
301.3000183,2018-01-31T15:25:21.044,302
301.3000183,2018-01-31T15:25:21.086,303
301.1000061,2018-01-31T15:25:21.127,304
301.1000061,2018-01-31T15:25:21.168,305
301.1000061,2018-01-31T15:25:21.209,306
300.8999939,2018-01-31T15:25:21.251,307
300.8999939,2018-01-31T15:25:21.292,308
300.8999939,2018-01-31T15:25:21.333,309
300.8999939,2018-01-31T15:25:21.374,310
300.6000061,2018-01-31T15:25:21.416,311
300.2000122,2018-01-31T15:25:21.457,312
299.8000183,2018-01-31T15:25:21.498,313
299.3999939,2018-01-31T15:25:21.539,314
299,2018-01-31T15:25:21.581,315
298.3000183,2018-01-31T15:25:21.622,316
298,2018-01-31T15:25:21.663,317
297.8999939,2018-01-31T15:25:21.704,318
297.3999939,2018-01-31T15:25:21.746,319
296.3000183,2018-01-31T15:25:21.787,320
296,2018-01-31T15:25:21.828,321
295.1000061,2018-01-31T15:25:21.869,322
294.2000122,2018-01-31T15:25:21.911,323
293.7000122,2018-01-31T15:25:21.952,324
292.8999939,2018-01-31T15:25:21.993,325
292.3000183,2018-01-31T15:25:22.034,326
291.3999939,2018-01-31T15:25:22.076,327
291,2018-01-31T15:25:22.117,328
290.3999939,2018-01-31T15:25:22.158,329
289.6000061,2018-01-31T15:25:22.199,330
289.1000061,2018-01-31T15:25:22.241,331
288.1000061,2018-01-31T15:25:22.282,332
287.6000061,2018-01-31T15:25:22.323,333
287,2018-01-31T15:25:22.364,334
286.2000122,2018-01-31T15:25:22.405,335
285.3999939,2018-01-31T15:25:22.447,336
284.6000061,2018-01-31T15:25:22.488,337
283.8999939,2018-01-31T15:25:22.529,338
283,2018-01-31T15:25:22.570,339
282.3000183,2018-01-31T15:25:22.612,340
281.7000122,2018-01-31T15:25:22.653,341
281.2000122,2018-01-31T15:25:22.694,342
280.2000122,2018-01-31T15:25:22.735,343
279.8999939,2018-01-31T15:25:22.776,344
279.6000061,2018-01-31T15:25:22.818,345
279.3000183,2018-01-31T15:25:22.859,346
278.8999939,2018-01-31T15:25:22.906,347
278.3999939,2018-01-31T15:25:22.942,348
278.2000122,2018-01-31T15:25:22.983,349
277.8999939,2018-01-31T15:25:23.025,350
277.6000061,2018-01-31T15:25:23.066,351
277.1000061,2018-01-31T15:25:23.107,352
277,2018-01-31T15:25:23.148,353
276.7000122,2018-01-31T15:25:23.190,354
276.3000183,2018-01-31T15:25:23.231,355
275.8000183,2018-01-31T15:25:23.272,356
275.6000061,2018-01-31T15:25:23.313,357
275.3000183,2018-01-31T15:25:23.354,358
275,2018-01-31T15:25:23.396,359
274.5,2018-01-31T15:25:23.437,360
274.3000183,2018-01-31T15:25:23.478,361
273.8000183,2018-01-31T15:25:23.519,362
273.3999939,2018-01-31T15:25:23.561,363
273.2000122,2018-01-31T15:25:23.602,364
272.8999939,2018-01-31T15:25:23.643,365
272.7000122,2018-01-31T15:25:23.684,366
272.3999939,2018-01-31T15:25:23.726,367
272.2000122,2018-01-31T15:25:23.767,368
272,2018-01-31T15:25:23.808,369
271.8000183,2018-01-31T15:25:23.849,370
271.6000061,2018-01-31T15:25:23.890,371
271.3999939,2018-01-31T15:25:23.932,372
271.1000061,2018-01-31T15:25:23.973,373
270.8000183,2018-01-31T15:25:24.014,374
270.8000183,2018-01-31T15:25:24.055,375
270.8000183,2018-01-31T15:25:24.097,376
270.8000183,2018-01-31T15:25:24.138,377
270.8000183,2018-01-31T15:25:24.179,378
270.8000183,2018-01-31T15:25:24.220,379
270.7000122,2018-01-31T15:25:24.262,380
270.6000061,2018-01-31T15:25:24.303,381
270.5,2018-01-31T15:25:24.344,382
270.5,2018-01-31T15:25:24.385,383
270.5,2018-01-31T15:25:24.427,384
270.3000183,2018-01-31T15:25:24.468,385
270.2000122,2018-01-31T15:25:24.509,386
270.2000122,2018-01-31T15:25:24.551,387
270.3000183,2018-01-31T15:25:24.592,388
270.3999939,2018-01-31T15:25:24.633,389
270.3999939,2018-01-31T15:25:24.674,390
270.5,2018-01-31T15:25:24.715,391
270.6000061,2018-01-31T15:25:24.757,392
270.7000122,2018-01-31T15:25:24.798,393
270.7000122,2018-01-31T15:25:24.839,394
271,2018-01-31T15:25:24.881,395
271,2018-01-31T15:25:24.922,396
271,2018-01-31T15:25:24.963,397
271.1000061,2018-01-31T15:25:25.004,398
271.1000061,2018-01-31T15:25:25.046,399
271.3999939,2018-01-31T15:25:25.087,400
271.3999939,2018-01-31T15:25:25.128,401
271.7000122,2018-01-31T15:25:25.169,402
272.1000061,2018-01-31T15:25:25.211,403
272.3000183,2018-01-31T15:25:25.252,404
272.8999939,2018-01-31T15:25:25.293,405
273.3000183,2018-01-31T15:25:25.334,406
273.5,2018-01-31T15:25:25.376,407
274.1000061,2018-01-31T15:25:25.417,408
274.6000061,2018-01-31T15:25:25.458,409
275.2000122,2018-01-31T15:25:25.500,410
275.8000183,2018-01-31T15:25:25.541,411
276.6000061,2018-01-31T15:25:25.582,412
277,2018-01-31T15:25:25.623,413
277.8000183,2018-01-31T15:25:25.664,414
278.3000183,2018-01-31T15:25:25.706,415
279.3999939,2018-01-31T15:25:25.747,416
280.1000061,2018-01-31T15:25:25.788,417
281.1000061,2018-01-31T15:25:25.830,418
281.8000183,2018-01-31T15:25:25.871,419
282.5,2018-01-31T15:25:25.912,420
283.3000183,2018-01-31T15:25:25.953,421
284.5,2018-01-31T15:25:25.995,422
284.8999939,2018-01-31T15:25:26.036,423
285.7000122,2018-01-31T15:25:26.077,424
286.5,2018-01-31T15:25:26.118,425
287.1000061,2018-01-31T15:25:26.159,426
287.6000061,2018-01-31T15:25:26.201,427
288.3000183,2018-01-31T15:25:26.242,428
289.1000061,2018-01-31T15:25:26.283,429
290.2000122,2018-01-31T15:25:26.325,430
290.8000183,2018-01-31T15:25:26.365,431
291.3999939,2018-01-31T15:25:26.407,432
292.2000122,2018-01-31T15:25:26.448,433
292.7000122,2018-01-31T15:25:26.489,434
293.8000183,2018-01-31T15:25:26.531,435
294.3999939,2018-01-31T15:25:26.572,436
294.8000183,2018-01-31T15:25:26.613,437
295.6000061,2018-01-31T15:25:26.654,438
296.3000183,2018-01-31T15:25:26.696,439
296.5,2018-01-31T15:25:26.737,440
297.1000061,2018-01-31T15:25:26.778,441
297.6000061,2018-01-31T15:25:26.819,442
297.8999939,2018-01-31T15:25:26.861,443
298.3000183,2018-01-31T15:25:26.902,444
298.8000183,2018-01-31T15:25:26.943,445
299.3000183,2018-01-31T15:25:26.984,446
300.1000061,2018-01-31T15:25:27.025,447
300.1000061,2018-01-31T15:25:27.067,448
300.3999939,2018-01-31T15:25:27.108,449
300.8999939,2018-01-31T15:25:27.149,450
301.3999939,2018-01-31T15:25:27.190,451
301.7000122,2018-01-31T15:25:27.232,452
302.1000061,2018-01-31T15:25:27.273,453
302.5,2018-01-31T15:25:27.314,454
302.7000122,2018-01-31T15:25:27.355,455
