pF,time,sample
256.800018310547,2018-02-05T13:36:35.086,463
256.800018310547,2018-02-05T13:36:35.128,464
256.700012207031,2018-02-05T13:36:35.169,465
256.700012207031,2018-02-05T13:36:35.210,466
256.700012207031,2018-02-05T13:36:35.251,467
256.700012207031,2018-02-05T13:36:35.292,468
256.800018310547,2018-02-05T13:36:35.334,469
256.700012207031,2018-02-05T13:36:35.375,470
256.399993896484,2018-02-05T13:36:35.416,471
256.399993896484,2018-02-05T13:36:35.458,472
256.399993896484,2018-02-05T13:36:35.499,473
256.399993896484,2018-02-05T13:36:35.540,474
256.200012207031,2018-02-05T13:36:35.581,475
256.200012207031,2018-02-05T13:36:35.623,476
256.0,2018-02-05T13:36:35.664,477
255.900009155273,2018-02-05T13:36:35.705,478
255.699996948242,2018-02-05T13:36:35.746,479
255.699996948242,2018-02-05T13:36:35.787,480
255.5,2018-02-05T13:36:35.829,481
255.300003051758,2018-02-05T13:36:35.870,482
255.100006103516,2018-02-05T13:36:35.911,483
254.900009155273,2018-02-05T13:36:35.953,484
255.100006103516,2018-02-05T13:36:35.994,485
255.100006103516,2018-02-05T13:36:36.035,486
255.199996948242,2018-02-05T13:36:36.076,487
255.199996948242,2018-02-05T13:36:36.117,488
255.300003051758,2018-02-05T13:36:36.159,489
255.400009155273,2018-02-05T13:36:36.200,490
255.600006103516,2018-02-05T13:36:36.241,491
255.600006103516,2018-02-05T13:36:36.283,492
256.0,2018-02-05T13:36:36.324,493
256.100006103516,2018-02-05T13:36:36.365,494
256.399993896484,2018-02-05T13:36:36.406,495
256.600006103516,2018-02-05T13:36:36.448,496
256.700012207031,2018-02-05T13:36:36.489,497
256.700012207031,2018-02-05T13:36:36.530,498
256.800018310547,2018-02-05T13:36:36.571,499
257.100006103516,2018-02-05T13:36:36.612,500
257.399993896484,2018-02-05T13:36:36.654,501
257.399993896484,2018-02-05T13:36:36.695,502
257.5,2018-02-05T13:36:36.736,503
257.700012207031,2018-02-05T13:36:36.777,504
257.700012207031,2018-02-05T13:36:36.819,505
258.0,2018-02-05T13:36:36.860,506
258.0,2018-02-05T13:36:36.901,507
258.300018310547,2018-02-05T13:36:36.943,508
258.399993896484,2018-02-05T13:36:36.984,509
258.700012207031,2018-02-05T13:36:37.029,510
258.700012207031,2018-02-05T13:36:37.066,511
258.899993896484,2018-02-05T13:36:37.108,512
259.100006103516,2018-02-05T13:36:37.149,513
259.100006103516,2018-02-05T13:36:37.190,514
259.200012207031,2018-02-05T13:36:37.231,515
259.300018310547,2018-02-05T13:36:37.272,516
259.300018310547,2018-02-05T13:36:37.314,517
259.300018310547,2018-02-05T13:36:37.355,518
259.300018310547,2018-02-05T13:36:37.396,519
259.0,2018-02-05T13:36:37.438,520
258.800018310547,2018-02-05T13:36:37.479,521
258.800018310547,2018-02-05T13:36:37.520,522
258.399993896484,2018-02-05T13:36:37.561,523
258.200012207031,2018-02-05T13:36:37.602,524
258.0,2018-02-05T13:36:37.644,525
257.899993896484,2018-02-05T13:36:37.685,526
257.700012207031,2018-02-05T13:36:37.726,527
257.600006103516,2018-02-05T13:36:37.768,528
257.600006103516,2018-02-05T13:36:37.809,529
257.5,2018-02-05T13:36:37.850,530
257.100006103516,2018-02-05T13:36:37.891,531
256.800018310547,2018-02-05T13:36:37.933,532
256.600006103516,2018-02-05T13:36:37.973,533
256.600006103516,2018-02-05T13:36:38.015,534
256.600006103516,2018-02-05T13:36:38.056,535
256.399993896484,2018-02-05T13:36:38.097,536
256.399993896484,2018-02-05T13:36:38.139,537
256.399993896484,2018-02-05T13:36:38.180,538
256.300018310547,2018-02-05T13:36:38.221,539
256.300018310547,2018-02-05T13:36:38.263,540
256.300018310547,2018-02-05T13:36:38.304,541
256.300018310547,2018-02-05T13:36:38.345,542
256.399993896484,2018-02-05T13:36:38.386,543
256.399993896484,2018-02-05T13:36:38.428,544
256.399993896484,2018-02-05T13:36:38.469,545
256.300018310547,2018-02-05T13:36:38.510,546
256.300018310547,2018-02-05T13:36:38.551,547
256.0,2018-02-05T13:36:38.593,548
255.699996948242,2018-02-05T13:36:38.634,549
255.699996948242,2018-02-05T13:36:38.675,550
255.600006103516,2018-02-05T13:36:38.716,551
255.5,2018-02-05T13:36:38.758,552
255.400009155273,2018-02-05T13:36:38.799,553
255.300003051758,2018-02-05T13:36:38.840,554
255.199996948242,2018-02-05T13:36:38.881,555
255.100006103516,2018-02-05T13:36:38.923,556
255.100006103516,2018-02-05T13:36:38.964,557
255.0,2018-02-05T13:36:39.005,558
255.0,2018-02-05T13:36:39.046,559
255.0,2018-02-05T13:36:39.087,560
255.0,2018-02-05T13:36:39.129,561
255.0,2018-02-05T13:36:39.170,562
255.100006103516,2018-02-05T13:36:39.211,563
255.100006103516,2018-02-05T13:36:39.252,564
255.100006103516,2018-02-05T13:36:39.294,565
255.100006103516,2018-02-05T13:36:39.335,566
254.900009155273,2018-02-05T13:36:39.376,567
254.900009155273,2018-02-05T13:36:39.418,568
255.100006103516,2018-02-05T13:36:39.459,569
255.300003051758,2018-02-05T13:36:39.500,570
255.5,2018-02-05T13:36:39.541,571
256.0,2018-02-05T13:36:39.582,572
256.300018310547,2018-02-05T13:36:39.624,573
256.5,2018-02-05T13:36:39.665,574
256.600006103516,2018-02-05T13:36:39.706,575
256.700012207031,2018-02-05T13:36:39.748,576
257.399993896484,2018-02-05T13:36:39.789,577
257.5,2018-02-05T13:36:39.830,578
257.5,2018-02-05T13:36:39.871,579
257.800018310547,2018-02-05T13:36:39.913,580
258.100006103516,2018-02-05T13:36:39.954,581
258.600006103516,2018-02-05T13:36:39.995,582
258.700012207031,2018-02-05T13:36:40.036,583
258.700012207031,2018-02-05T13:36:40.077,584
258.700012207031,2018-02-05T13:36:40.119,585
259.0,2018-02-05T13:36:40.160,586
259.100006103516,2018-02-05T13:36:40.201,587
259.200012207031,2018-02-05T13:36:40.243,588
259.300018310547,2018-02-05T13:36:40.284,589
259.399993896484,2018-02-05T13:36:40.325,590
259.5,2018-02-05T13:36:40.366,591
259.5,2018-02-05T13:36:40.407,592
259.399993896484,2018-02-05T13:36:40.449,593
259.300018310547,2018-02-05T13:36:40.490,594
259.200012207031,2018-02-05T13:36:40.531,595
258.800018310547,2018-02-05T13:36:40.572,596
258.300018310547,2018-02-05T13:36:40.614,597
258.0,2018-02-05T13:36:40.655,598
257.800018310547,2018-02-05T13:36:40.696,599
