HR,pF,Time
73,310.399993896484,554331270.761090
73,310.700012207031,554331270.798513
73,310.700012207031,554331270.835898
73,310.700012207031,554331270.873615
73,310.899993896484,554331270.911164
73,310.899993896484,554331270.948284
73,311.0,554331270.985884
73,311.100006103516,554331271.023632
73,311.100006103516,554331271.060906
73,311.399993896484,554331271.098649
73,311.700012207031,554331271.135860
73,311.700012207031,554331271.173385
73,311.700012207031,554331271.211012
73,311.5,554331271.248508
73,311.5,554331271.286127
73,311.5,554331271.323379
73,311.399993896484,554331271.361234
74,311.399993896484,554331271.398293
74,311.200012207031,554331271.435786
74,310.800018310547,554331271.473445
74,310.800018310547,554331271.511002
74,310.800018310547,554331271.548730
74,310.5,554331271.586082
74,310.5,554331271.623476
74,310.5,554331271.661098
74,310.5,554331271.698511
74,310.5,554331271.735964
74,310.300018310547,554331271.773489
74,310.300018310547,554331271.811004
74,310.300018310547,554331271.848248
74,309.899993896484,554331271.885763
74,309.899993896484,554331271.923568
74,309.800018310547,554331271.960758
74,309.700012207031,554331271.998182
74,309.600006103516,554331272.036123
74,309.5,554331272.073592
74,309.5,554331272.110978
74,309.399993896484,554331272.148380
74,309.5,554331272.185955
74,309.300018310547,554331272.223481
74,309.300018310547,554331272.261078
74,309.300018310547,554331272.298470
74,309.600006103516,554331272.335981
74,309.800018310547,554331272.373483
74,309.899993896484,554331272.410927
74,309.899993896484,554331272.448718
74,309.899993896484,554331272.486002
74,309.800018310547,554331272.542256
74,309.800018310547,554331272.573925
74,309.800018310547,554331272.598456
74,309.700012207031,554331272.636197
74,309.600006103516,554331272.673536
74,309.700012207031,554331272.711130
74,309.800018310547,554331272.748560
74,309.800018310547,554331272.785949
74,309.800018310547,554331272.823681
74,309.399993896484,554331272.861204
74,309.399993896484,554331272.898433
74,309.399993896484,554331272.935900
74,309.399993896484,554331272.973305
74,309.399993896484,554331273.011163
74,309.399993896484,554331273.048615
74,309.399993896484,554331273.085944
74,309.399993896484,554331273.123594
74,309.399993896484,554331273.160734
74,309.399993896484,554331273.198564
74,309.399993896484,554331273.235693
74,309.300018310547,554331273.273595
74,309.300018310547,554331273.310844
74,309.300018310547,554331273.348585
74,309.300018310547,554331273.385785
74,309.300018310547,554331273.423448
74,309.300018310547,554331273.460774
74,309.300018310547,554331273.498658
74,309.100006103516,554331273.536061
74,309.100006103516,554331273.573410
74,309.200012207031,554331273.611030
74,309.200012207031,554331273.648464
74,309.200012207031,554331273.685942
74,309.300018310547,554331273.723268
74,309.300018310547,554331273.760836
74,309.5,554331273.798411
74,309.300018310547,554331273.835960
74,309.5,554331273.873348
74,309.300018310547,554331273.910934
74,309.200012207031,554331273.948412
74,309.100006103516,554331273.985924
74,309.100006103516,554331274.023962
74,309.0,554331274.060680
74,309.0,554331274.098569
74,309.0,554331274.136163
74,308.899993896484,554331274.173711
74,309.0,554331274.210726
74,308.899993896484,554331274.248431
74,309.100006103516,554331274.285929
74,309.100006103516,554331274.323278
74,309.100006103516,554331274.361181
74,309.0,554331274.398579
74,309.0,554331274.435923
74,309.0,554331274.473207
74,308.899993896484,554331274.511106
74,308.899993896484,554331274.548128
74,308.899993896484,554331274.585892
74,308.899993896484,554331274.623636
74,309.0,554331274.660613
74,309.0,554331274.698095
74,309.200012207031,554331274.735932
74,309.200012207031,554331274.773529
74,309.399993896484,554331274.810900
74,309.300018310547,554331274.849105
74,309.399993896484,554331274.886104
74,309.399993896484,554331274.923422
74,309.5,554331274.960863
74,309.5,554331274.998095
74,309.600006103516,554331275.035733
74,309.600006103516,554331275.073421
74,309.600006103516,554331275.111129
74,309.600006103516,554331275.148546
74,309.5,554331275.185671
74,309.5,554331275.223559
74,309.5,554331275.260816
74,309.5,554331275.298676
74,309.300018310547,554331275.336601
74,309.300018310547,554331275.373611
74,309.200012207031,554331275.410874
74,309.200012207031,554331275.448745
74,309.200012207031,554331275.486038
74,309.100006103516,554331275.523244
74,309.0,554331275.561082
74,309.0,554331275.598518
74,308.899993896484,554331275.636109
74,308.800018310547,554331275.673364
74,308.800018310547,554331275.711053
74,308.899993896484,554331275.748645
74,309.0,554331275.785818
74,308.899993896484,554331275.823706
74,308.899993896484,554331275.861084
74,308.700012207031,554331275.898367
74,308.700012207031,554331275.936210
74,308.5,554331275.973749
74,308.5,554331276.011020
74,308.899993896484,554331276.048621
74,308.899993896484,554331276.085793
74,309.100006103516,554331276.123729
74,308.700012207031,554331276.160851
74,308.700012207031,554331276.198479
74,308.700012207031,554331276.236476
74,309.0,554331276.273720
74,309.0,554331276.311183
74,308.899993896484,554331276.348192
74,308.800018310547,554331276.385984
74,308.800018310547,554331276.423505
74,309.0,554331276.461307
74,309.0,554331276.498113
74,309.0,554331276.535979
74,308.800018310547,554331276.573712
74,308.800018310547,554331276.611142
74,308.700012207031,554331276.648514
74,308.5,554331276.686006
74,308.5,554331276.723501
74,308.5,554331276.761111
74,308.600006103516,554331276.798696
74,308.600006103516,554331276.835967
74,308.600006103516,554331276.873490
74,308.700012207031,554331276.911185
74,308.5,554331276.948417
74,308.800018310547,554331276.985775
74,308.5,554331277.023483
74,308.700012207031,554331277.061086
74,308.600006103516,554331277.098553
74,308.700012207031,554331277.136059
74,308.600006103516,554331277.173457
74,308.5,554331277.211144
74,308.5,554331277.248619
74,308.600006103516,554331277.286002
74,308.600006103516,554331277.323457
74,308.600006103516,554331277.360790
74,308.5,554331277.398295
74,308.300018310547,554331277.436188
74,308.399993896484,554331277.473298
74,308.399993896484,554331277.511044
74,308.399993896484,554331277.548461
74,308.5,554331277.585965
74,308.5,554331277.623426
74,308.5,554331277.660983
74,308.5,554331277.698658
75,308.5,554331277.735761
75,308.700012207031,554331277.773541
75,308.700012207031,554331277.811071
75,308.600006103516,554331277.848465
75,308.5,554331277.886020
75,308.600006103516,554331277.923581
75,308.700012207031,554331277.960788
75,308.700012207031,554331277.998102
75,308.899993896484,554331278.035753
75,308.899993896484,554331278.073559
75,309.0,554331278.110978
75,309.0,554331278.148556
75,309.0,554331278.186104
75,309.0,554331278.223542
75,309.0,554331278.261155
75,309.0,554331278.298693
75,309.100006103516,554331278.335902
75,309.100006103516,554331278.373768
75,309.200012207031,554331278.411161
75,309.200012207031,554331278.448369
75,309.200012207031,554331278.485780
75,309.200012207031,554331278.523780
75,309.200012207031,554331278.561292
75,309.200012207031,554331278.598838
75,309.200012207031,554331278.635832
75,309.200012207031,554331278.673764
76,309.200012207031,554331278.711170
76,309.200012207031,554331278.748789
76,309.200012207031,554331278.785706
76,309.200012207031,554331278.823539
76,309.100006103516,554331278.860906
76,309.0,554331278.898778
76,309.0,554331278.935744
76,309.0,554331278.973311
76,308.899993896484,554331279.011137
76,308.700012207031,554331279.048722
76,308.600006103516,554331279.086146
76,308.600006103516,554331279.123416
76,308.700012207031,554331279.160915
76,308.700012207031,554331279.198756
76,308.5,554331279.236132
76,308.5,554331279.273611
76,308.700012207031,554331279.310795
76,308.700012207031,554331279.348754
76,308.700012207031,554331279.386021
76,308.600006103516,554331279.423470
76,308.600006103516,554331279.461027
76,308.600006103516,554331279.498565
76,308.600006103516,554331279.536002
76,308.600006103516,554331279.573686
76,308.5,554331279.611016
76,308.399993896484,554331279.648645
76,308.399993896484,554331279.686010
76,308.5,554331279.723607
76,308.5,554331279.761087
76,308.300018310547,554331279.798163
76,308.300018310547,554331279.835908
76,308.300018310547,554331279.873730
76,308.300018310547,554331279.910768
76,308.200012207031,554331279.948333
76,308.200012207031,554331279.985826
76,308.200012207031,554331280.023666
76,308.300018310547,554331280.061222
76,308.300018310547,554331280.098499
76,308.300018310547,554331280.136237
76,308.300018310547,554331280.173648
76,308.399993896484,554331280.211281
76,308.300018310547,554331280.248622
76,308.399993896484,554331280.286005
76,308.300018310547,554331280.323706
76,308.300018310547,554331280.360870
76,308.300018310547,554331280.398329
76,308.100006103516,554331280.436070
76,308.200012207031,554331280.473185
76,308.200012207031,554331280.511225
76,308.300018310547,554331280.548683
76,308.300018310547,554331280.585753
76,308.200012207031,554331280.623379
76,308.200012207031,554331280.661127
76,308.200012207031,554331280.698479
76,308.200012207031,554331280.735935
76,308.200012207031,554331280.773486
76,308.200012207031,554331280.810697
76,308.200012207031,554331280.848713
76,308.300018310547,554331280.885902
76,308.300018310547,554331280.923484
76,308.300018310547,554331280.960967
76,308.300018310547,554331280.998138
76,308.300018310547,554331281.036131
76,308.300018310547,554331281.073384
76,308.399993896484,554331281.110958
76,308.399993896484,554331281.148705
76,308.5,554331281.185962
76,308.5,554331281.223492
76,308.700012207031,554331281.261004
76,308.700012207031,554331281.298445
76,308.700012207031,554331281.336175
76,308.700012207031,554331281.373421
76,308.800018310547,554331281.411001
76,308.800018310547,554331281.448284
76,309.100006103516,554331281.485965
76,308.800018310547,554331281.523715
76,309.0,554331281.560785
76,309.0,554331281.598551
76,309.0,554331281.635954
76,309.100006103516,554331281.673680
76,309.100006103516,554331281.710934
76,309.100006103516,554331281.748490
76,309.100006103516,554331281.785933
